PhraseId,SentenceId,Phrase,Sentiment,Phrase(Origin),Sentiment(predict),Distance
131292,7075,'s equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started,4,'s equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started,2,2
131293,7075,'s equally hard to imagine anybody being able to tear their eyes away from the screen,4,'s equally hard to imagine anybody being able to tear their eyes away from the screen,2,2
131314,7076,"much colorful eye candy , including the spectacle of Gere in his dancing shoes",4,"much colorful eye candy , including the spectacle of Gere in his dancing shoes",2,2
131397,7079,very bright,4,very bright,2,2
131262,7074,doing very little with its imaginative premise,1,doing very little with its imaginative premise,3,2
131400,7079,has not been worth caring about,0,has n't been worth caring about,2,2
131423,7080,that even slightly wised-up kids would quickly change the channel,0,that even slightly wised-up kids would quickly change the channel,2,2
131424,7080,even slightly wised-up kids would quickly change the channel,0,even slightly wised-up kids would quickly change the channel,2,2
131433,7081,One of the oddest and most inexplicable sequels in movie history .,2,One of the oddest and most inexplicable sequels in movie history .,4,2
131434,7081,One of the oddest and most inexplicable sequels in movie history,2,One of the oddest and most inexplicable sequels in movie history,4,2
131534,7088,starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it were not true,3,starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it were n't true,1,2
12324,527,unbelievably stupid,0,unbelievably stupid,2,2
131267,7075,"It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .",3,"It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .",1,2
131252,7073,Abomination,0,Abomination,2,2
131901,7111,"irresistible , languid romanticism",4,"irresistible , languid romanticism",2,2
131179,7071,responsible for one of the worst movies of one year,0,responsible for one of the worst movies of one year,2,2
12543,538,"There is a freedom to watching stunts that are this crude , this fast-paced and this insane .",3,"There is a freedom to watching stunts that are this crude , this fast-paced and this insane .",1,2
131122,7067,"'s absolutely no reason why Blue Crush , a late-summer surfer girl entry , should be as entertaining as it is",2,"'s absolutely no reason why Blue Crush , a late-summer surfer girl entry , should be as entertaining as it is",4,2
131155,7068,"genuine , acerbic laughs",4,"genuine , acerbic laughs",2,2
131159,7069,Oscar caliber cast,4,Oscar caliber cast,2,2
131166,7070,the kind of movie you see because the theater has air conditioning .,2,the kind of movie you see because the theater has air conditioning .,0,2
131176,7071,When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year,0,When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year,2,2
131178,7071,the screenwriter responsible for one of the worst movies of one year,0,the screenwriter responsible for one of the worst movies of one year,2,2
131180,7071,for one of the worst movies of one year,0,for one of the worst movies of one year,2,2
131239,7073,wasting away inside unnecessary films,0,wasting away inside unnecessary films,2,2
131181,7071,one of the worst movies of one year,0,one of the worst movies of one year,2,2
131182,7071,of the worst movies of one year,0,of the worst movies of one year,2,2
131183,7071,the worst movies of one year,0,the worst movies of one year,2,2
131186,7071,directs an equally miserable film the following year,0,directs an equally miserable film the following year,2,2
131189,7071,equally miserable film,0,equally miserable film,2,2
131226,7073,"` It 's painful to watch Witherspoon 's talents wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination , I mean , Alabama . '",0,"` It 's painful to watch Witherspoon 's talents wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination , I mean , Alabama . '",2,2
131238,7073,wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination,0,wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination,2,2
12323,527,unbelievably stupid film,2,unbelievably stupid film,0,2
12321,527,"An unbelievably stupid film , though occasionally fun enough to make you",1,"An unbelievably stupid film , though occasionally fun enough to make you",3,2
12320,527,"An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .",1,"An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .",3,2
131820,7106,'s the worst movie of 2002,0,'s the worst movie of 2002,2,2
131759,7103,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy .",1,"likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy .",3,2
12237,523,engrossing,4,engrossing,2,2
12236,523,engrossing story,4,engrossing story,2,2
12232,523,an engrossing story about a horrifying historical event and the elements which contributed to it,4,an engrossing story about a horrifying historical event and the elements which contributed to it,2,2
131815,7106,"Whether it 's the worst movie of 2002 , I can not say for sure : Memories of Rollerball have faded , and I skipped Country Bears",0,"Whether it 's the worst movie of 2002 , I ca n't say for sure : Memories of Rollerball have faded , and I skipped Country Bears",2,2
131816,7106,"Whether it 's the worst movie of 2002 , I can not say for sure :",0,"Whether it 's the worst movie of 2002 , I ca n't say for sure :",2,2
131817,7106,"Whether it 's the worst movie of 2002 , I can not say for sure",0,"Whether it 's the worst movie of 2002 , I ca n't say for sure",2,2
12215,522,crowd pleaser,4,crowd pleaser,2,2
131595,7091,Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,0,Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,2,2
131821,7106,the worst movie of 2002,0,the worst movie of 2002,2,2
12213,522,laugh-a-minute crowd pleaser,4,laugh-a-minute crowd pleaser,2,2
12209,522,"a sweet , laugh-a-minute crowd pleaser that lifts your spirits",4,"a sweet , laugh-a-minute crowd pleaser that lifts your spirits",2,2
131847,7108,a brainless flibbertigibbet,0,a brainless flibbertigibbet,2,2
12196,521,directed the film from the back of a taxicab,0,directed the film from the back of a taxicab,2,2
12190,521,as though Jay Roach directed the film from the back of a taxicab,0,as though Jay Roach directed the film from the back of a taxicab,2,2
131897,7111,"Drawing on an irresistible , languid romanticism , Byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",4,"Drawing on an irresistible , languid romanticism , Byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",2,2
12253,524,to the point of nausea,0,to the point of nausea,2,2
12254,524,the point of nausea,0,the point of nausea,2,2
131736,7101,screen magic,4,screen magic,2,2
131735,7101,big screen magic,4,big screen magic,2,2
131601,7091,is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,0,is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,2,2
131603,7091,paced at a speed that is slow to those of us in middle age and deathly slow to any teen,0,paced at a speed that is slow to those of us in middle age and deathly slow to any teen,2,2
12315,526,ultimately comes off as insultingly simplistic,0,ultimately comes off as insultingly simplistic,2,2
131615,7091,deathly slow to any teen,0,deathly slow to any teen,2,2
131620,7092,"Yes , I have given this movie a rating of zero .",0,"Yes , I have given this movie a rating of zero .",2,2
131621,7092,", I have given this movie a rating of zero .",0,", I have given this movie a rating of zero .",2,2
131622,7092,I have given this movie a rating of zero .,0,I have given this movie a rating of zero .,2,2
131624,7092,have given this movie a rating of zero,0,have given this movie a rating of zero,2,2
131625,7092,given this movie a rating of zero,0,given this movie a rating of zero,2,2
131627,7092,a rating of zero,0,a rating of zero,2,2
131638,7094,full of charm,4,full of charm,2,2
131657,7096,"To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !",0,"To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !",2,2
131686,7097,that ` this is a story without surprises,1,that ` this is a story without surprises,3,2
131687,7097,` this is a story without surprises,1,` this is a story without surprises,3,2
131688,7097,this is a story without surprises,1,this is a story without surprises,3,2
124220,6670,The crap continues .,0,The crap continues .,2,2
124202,6668,"has much to recommend it , even if the top-billed Willis is not the most impressive player",3,"has much to recommend it , even if the top-billed Willis is not the most impressive player",1,2
21289,952,"Being unique does not necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .",1,"Being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .",3,2
117197,6253,Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view,4,Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view,2,2
117136,6249,a timeless and unique perspective,4,a timeless and unique perspective,2,2
117138,6249,timeless and unique,4,timeless and unique,2,2
117160,6251,"scenery , vibe and all -- the cinematic equivalent of a big , tender hug",4,"scenery , vibe and all -- the cinematic equivalent of a big , tender hug",2,2
117170,6251,"big , tender hug",4,"big , tender hug",2,2
19498,856,'s no palpable chemistry between Lopez and male lead Ralph Fiennes,0,'s no palpable chemistry between Lopez and male lead Ralph Fiennes,2,2
19496,856,"There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .",0,"There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .",2,2
117194,6253,"Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose",1,"Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose",3,2
117199,6253,elegantly considers various levels of reality and uses shifting points of view,4,elegantly considers various levels of reality and uses shifting points of view,2,2
117129,6249,will find in these characters ' foibles a timeless and unique perspective .,4,will find in these characters ' foibles a timeless and unique perspective .,2,2
19490,855,'s in the action scenes that things fall apart,0,'s in the action scenes that things fall apart,2,2
19485,854,disappointing and meandering,0,disappointing and meandering,2,2
117225,6255,Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party .,0,Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party .,2,2
117226,6255,Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party,0,Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party,2,2
117231,6255,some futile concoction that was developed hastily after Oedekerk,0,some futile concoction that was developed hastily after Oedekerk,2,2
117252,6256,This thing works on no level whatsoever for me .,0,This thing works on no level whatsoever for me .,2,2
117253,6256,works on no level whatsoever for me .,0,works on no level whatsoever for me .,2,2
19531,857,A cleverly,4,A cleverly,2,2
117090,6248,"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying",4,"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying",2,2
117268,6257,delivers on the promise of excitement,4,delivers on the promise of excitement,2,2
116994,6241,this uncharismatically beautiful,2,this uncharismatically beautiful,4,2
116879,6236,cheap-looking version,0,cheap-looking version,2,2
19635,863,crude film,0,crude film,2,2
19619,862,both sitcomishly predictable and cloying,0,both sitcomishly predictable and cloying,2,2
116939,6239,"Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .",4,"Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .",2,2
19596,861,"lax and limp a comedy as I 've seen in a while , a meander through worn-out material",0,"lax and limp a comedy as I 've seen in a while , a meander through worn-out material",2,2
19595,861,"as lax and limp a comedy as I 've seen in a while , a meander through worn-out material",0,"as lax and limp a comedy as I 've seen in a while , a meander through worn-out material",2,2
19593,861,"is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material .",0,"is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material .",2,2
117008,6242,original and highly cerebral,4,original and highly cerebral,2,2
117071,6246,have decades of life as a classic movie franchise,4,have decades of life as a classic movie franchise,2,2
117018,6243,"no solace here , no entertainment value ,",0,"no solace here , no entertainment value ,",2,2
117019,6243,"no solace here , no entertainment value",0,"no solace here , no entertainment value",2,2
117024,6243,no entertainment value,0,no entertainment value,2,2
117050,6244,ponderous awfulness of its script .,0,ponderous awfulness of its script .,2,2
117051,6244,ponderous awfulness of its script,0,ponderous awfulness of its script,2,2
117069,6246,Likely to have decades of life as a classic movie franchise,4,Likely to have decades of life as a classic movie franchise,2,2
117070,6246,to have decades of life as a classic movie franchise,4,to have decades of life as a classic movie franchise,2,2
117254,6256,works on no level whatsoever for me,0,works on no level whatsoever for me,2,2
117289,6258,properly spooky film,4,properly spooky film,2,2
116206,6192,an imaginative filmmaker who can see the forest for the trees,4,an imaginative filmmaker who can see the forest for the trees,2,2
117554,6273,is the only winner,4,is the only winner,2,2
117469,6269,It 's kind of sad that so many people put so much time and energy into this turkey .,1,It 's kind of sad that so many people put so much time and energy into this turkey .,3,2
117471,6269,'s kind of sad that so many people put so much time and energy into this turkey,1,'s kind of sad that so many people put so much time and energy into this turkey,3,2
117510,6271,is how its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring,4,is how its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring,2,2
117512,6271,its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring,4,its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring,2,2
117518,6271,made Allen 's romantic comedies so pertinent and enduring,4,made Allen 's romantic comedies so pertinent and enduring,2,2
117521,6271,so pertinent and enduring,4,so pertinent and enduring,2,2
117522,6271,pertinent and enduring,4,pertinent and enduring,2,2
117558,6274,"The film makes strong arguments regarding the social status of America 's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get",1,"The film makes strong arguments regarding the social status of America 's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get",3,2
19370,851,slack complacency,0,slack complacency,2,2
117610,6275,profound characterizations,4,profound characterizations,2,2
117632,6277,"` Martin Lawrence Live ' is so self-pitying , I almost expected there to be a collection taken for the comedian at the end of the show .",0,"` Martin Lawrence Live ' is so self-pitying , I almost expected there to be a collection taken for the comedian at the end of the show .",2,2
19295,847,worst thing,0,worst thing,2,2
19290,847,is about the worst thing Chan has done in the United States .,0,is about the worst thing Chan has done in the United States .,2,2
117670,6279,has no affect on the Kurds,3,has no affect on the Kurds,1,2
117685,6280,love this,4,love this,2,2
117686,6281,Thumbs down .,0,Thumbs down .,2,2
117457,6268,A forceful drama of an alienated executive who re-invents himself,4,A forceful drama of an alienated executive who re-invents himself,2,2
117419,6266,"Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue",1,"Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue",3,2
19440,852,Do Not Go Gentle Into That Good Theatre . ',1,Do Not Go Gentle Into That Good Theatre . ',3,2
117394,6264,Raimi and his team could not have done any better in bringing the story of Spider-Man to the big screen .,4,Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .,2,2
117303,6259,"Not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .",4,"Not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .",2,2
117305,6259,"a coming-of-age story and cautionary parable , but also a perfectly rendered period piece",4,"a coming-of-age story and cautionary parable , but also a perfectly rendered period piece",2,2
19424,852,", he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",1,", he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",3,2
19403,852,"Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",1,"Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",3,2
117376,6262,minimally satisfying,1,minimally satisfying,3,2
117383,6263,comes along to remind us of how very bad a motion picture can truly be .,0,comes along to remind us of how very bad a motion picture can truly be .,2,2
117384,6263,comes along to remind us of how very bad a motion picture can truly be,0,comes along to remind us of how very bad a motion picture can truly be,2,2
19392,851,can drown out the tinny self-righteousness of his voice,0,can drown out the tinny self-righteousness of his voice,2,2
117418,6266,"that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue",1,"that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue",3,2
117398,6264,could not have done any better in bringing the story of Spider-Man to the big screen .,4,could n't have done any better in bringing the story of Spider-Man to the big screen .,2,2
117399,6264,could not have done any better in bringing the story of Spider-Man to the big screen,4,could n't have done any better in bringing the story of Spider-Man to the big screen,2,2
117408,6265,I still want my money back .,0,I still want my money back .,2,2
117409,6265,still want my money back .,0,still want my money back .,2,2
117410,6265,want my money back .,0,want my money back .,2,2
117411,6265,want my money back,0,want my money back,2,2
19382,851,the gorgeous piano and strings on the soundtrack,4,the gorgeous piano and strings on the soundtrack,2,2
116875,6236,is a vulgar,0,is a vulgar,2,2
116872,6236,Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set,0,Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set,2,2
116871,6236,Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .,0,Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .,2,2
19873,879,A fifty car pileup of cliches .,0,A fifty car pileup of cliches .,2,2
19904,881,disaster,0,disaster,2,2
19902,881,slapdash disaster,0,slapdash disaster,2,2
19900,881,", slapdash disaster .",0,", slapdash disaster .",2,2
19898,881,"pitiful , slapdash disaster .",0,"pitiful , slapdash disaster .",2,2
19897,881,"... pitiful , slapdash disaster .",0,"... pitiful , slapdash disaster .",2,2
116411,6207,is classic nowheresville in every sense,0,is classic nowheresville in every sense,2,2
19874,879,A fifty car pileup of cliches,0,A fifty car pileup of cliches,2,2
116416,6208,smarter and much funnier version of the old Police Academy flicks .,4,smarter and much funnier version of the old Police Academy flicks .,2,2
116357,6204,'s a masterpiece,4,'s a masterpiece,2,2
116435,6209,leaves you with the impression that you should have gotten more out of it than you did,1,leaves you with the impression that you should have gotten more out of it than you did,3,2
19859,877,trailer-trash style,0,trailer-trash style,2,2
19858,877,trailer-trash style .,0,trailer-trash style .,2,2
19849,877,"` The War of the Roses , ' trailer-trash style .",0,"` The War of the Roses , ' trailer-trash style .",2,2
116482,6210,"than into the script , which has a handful of smart jokes",3,"than into the script , which has a handful of smart jokes",1,2
116483,6210,"into the script , which has a handful of smart jokes",3,"into the script , which has a handful of smart jokes",1,2
116490,6211,Foster breathes life into a roll that could have otherwise been bland and run of the mill .,3,Foster breathes life into a roll that could have otherwise been bland and run of the mill .,1,2
116364,6205,to decide what annoyed me most about God is Great,0,to decide what annoyed me most about God is Great,2,2
116356,6204,'s a masterpiece .,4,'s a masterpiece .,2,2
116864,6235,The film is explosive,4,The film is explosive,2,2
116279,6198,of the worst films of 2002,0,of the worst films of 2002,2,2
116223,6193,"fact , the best in recent memory",4,"fact , the best in recent memory",2,2
116224,6193,the best in recent memory,4,the best in recent memory,2,2
116230,6194,manages to find greatness in the hue of its drastic iconography,4,manages to find greatness in the hue of its drastic iconography,2,2
116251,6195,to engross even the most antsy youngsters,3,to engross even the most antsy youngsters,1,2
19972,886,spot-on,4,spot-on,2,2
19966,885,very thrilling,4,very thrilling,2,2
116265,6196,a good video game movie,4,a good video game movie,2,2
116280,6198,the worst films of 2002,0,the worst films of 2002,2,2
19924,883,this performance,2,this performance,4,2
116297,6200,sketchy characters and immature provocations,0,sketchy characters and immature provocations,2,2
19946,884,"memory , resistance and artistic transcendence",4,"memory , resistance and artistic transcendence",2,2
116305,6200,succeed at cheapening it,0,succeed at cheapening it,2,2
19936,884,"this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence",4,"this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence",2,2
116316,6201,there are side stories aplenty -- none of them memorable,0,there are side stories aplenty -- none of them memorable,2,2
19933,884,sheerly beautiful,4,sheerly beautiful,2,2
19932,884,sheerly beautiful film,4,sheerly beautiful film,2,2
116491,6211,breathes life into a roll that could have otherwise been bland and run of the mill .,3,breathes life into a roll that could have otherwise been bland and run of the mill .,1,2
116492,6211,breathes life into a roll that could have otherwise been bland and run of the mill,3,breathes life into a roll that could have otherwise been bland and run of the mill,1,2
116494,6211,into a roll that could have otherwise been bland and run of the mill,3,into a roll that could have otherwise been bland and run of the mill,1,2
19689,868,The IMAX screen enhances the personal touch of manual animation .,4,The IMAX screen enhances the personal touch of manual animation .,2,2
116718,6224,"that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank",0,"that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank",2,2
116736,6225,Mr. Koshashvili is a director to watch .,4,Mr. Koshashvili is a director to watch .,2,2
116768,6227,corniness and cliche,0,corniness and cliche,2,2
116769,6227,corniness and,2,corniness and,0,2
116786,6228,fantastic moments and scenes,4,fantastic moments and scenes,2,2
116798,6230,It 's technically sumptuous but also almost wildly alive .,4,It 's technically sumptuous but also almost wildly alive .,2,2
116799,6230,'s technically sumptuous but also almost wildly alive .,4,'s technically sumptuous but also almost wildly alive .,2,2
116806,6230,wildly alive,4,wildly alive,2,2
116503,6211,been bland,0,been bland,2,2
19679,866,well done,4,well done,2,2
19673,866,The sword fighting is well done and,4,The sword fighting is well done and,2,2
116848,6234,"life affirming and heartbreaking , sweet without the decay factor ,",4,"life affirming and heartbreaking , sweet without the decay factor ,",2,2
19662,865,that lacks both a purpose and a strong pulse,1,that lacks both a purpose and a strong pulse,3,2
116854,6234,sweet without the decay factor,4,sweet without the decay factor,2,2
19658,864,-LRB- A -RRB- mess,0,-LRB- A -RRB- mess,2,2
116863,6235,"The film is explosive ,",4,"The film is explosive ,",2,2
116717,6224,"is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank",0,"is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank",2,2
116707,6224,The most remarkable -LRB- and frustrating -RRB- thing,1,The most remarkable -LRB- and frustrating -RRB- thing,3,2
116690,6222,strut his stuff,4,strut his stuff,2,2
19763,870,gorgeousness,4,gorgeousness,2,2
19823,875,An edgy thriller,4,An edgy thriller,2,2
116545,6214,a film so cold and dead,0,a film so cold and dead,2,2
116547,6214,cold and dead,0,cold and dead,2,2
116549,6215,Schneider 's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression,0,Schneider 's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression,2,2
116573,6216,worth the trip to the theatre,4,worth the trip to the theatre,2,2
19789,873,The best part,2,The best part,4,2
116584,6217,have you swinging from the trees hooting it 's praises,4,have you swinging from the trees hooting it 's praises,2,2
116586,6217,swinging from the trees hooting it 's praises,4,swinging from the trees hooting it 's praises,2,2
116594,6217,it 's definitely worth taking a look,4,it 's definitely worth taking a look,2,2
116603,6219,Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .,2,Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .,4,2
19777,872,uses modern technology to take the viewer inside the wave,4,uses modern technology to take the viewer inside the wave,2,2
116616,6219,the most triumphant performances of Vanessa Redgrave 's career,4,the most triumphant performances of Vanessa Redgrave 's career,2,2
19774,872,thrillingly uses modern technology to take the viewer inside the wave .,4,thrillingly uses modern technology to take the viewer inside the wave .,2,2
19772,872,", Blue Crush thrillingly uses modern technology to take the viewer inside the wave .",4,", Blue Crush thrillingly uses modern technology to take the viewer inside the wave .",2,2
19764,871,Is it a comedy ?,1,Is it a comedy ?,3,2
117687,6281,Thumbs down,0,Thumbs down,2,2
117689,6283,The movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,0,The movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,2,2
117690,6283,suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,0,suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,2,2
18847,827,frustrating,0,frustrating,2,2
118413,6326,is a film that takes a stand in favor of tradition and warmth .,4,is a film that takes a stand in favor of tradition and warmth .,2,2
18878,828,"tapping into our reality tv obsession , and even tardier",0,"tapping into our reality tv obsession , and even tardier",2,2
118416,6326,that takes a stand in favor of tradition and warmth,4,that takes a stand in favor of tradition and warmth,2,2
18870,828,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast",0,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast",2,2
18868,828,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''",0,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''",2,2
118476,6330,"are both superb , while Huppert ... is magnificent .",4,"are both superb , while Huppert ... is magnificent .",2,2
118477,6330,"are both superb , while Huppert ... is magnificent",4,"are both superb , while Huppert ... is magnificent",2,2
118478,6330,"are both superb ,",4,"are both superb ,",2,2
118387,6323,why is this so boring ?,0,why is this so boring ?,2,2
118479,6330,are both superb,4,are both superb,2,2
18844,827,a frustrating patchwork :,0,a frustrating patchwork :,2,2
118480,6330,while Huppert ... is magnificent,4,while Huppert ... is magnificent,2,2
118481,6330,Huppert ... is magnificent,4,Huppert ... is magnificent,2,2
118482,6330,... is magnificent,4,... is magnificent,2,2
118483,6330,is magnificent,4,is magnificent,2,2
18839,827,is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .,0,is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .,2,2
118402,6326,"As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth .",3,"As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth .",1,2
118386,6323,So why is this so boring ?,2,So why is this so boring ?,0,2
118138,6311,is that it 's so inane that it gave me plenty of time to ponder my Thanksgiving to-do list,2,is that it 's so inane that it gave me plenty of time to ponder my Thanksgiving to-do list,0,2
118206,6313,", energetic and original",4,", energetic and original",2,2
18992,833,generic scripts that seek to remake Sleepless in Seattle again and again,0,generic scripts that seek to remake Sleepless in Seattle again and again,2,2
118180,6312,is overkill to the highest degree .,0,is overkill to the highest degree .,2,2
118181,6312,is overkill to the highest degree,0,is overkill to the highest degree,2,2
118182,6312,overkill to the highest degree,0,overkill to the highest degree,2,2
18986,833,been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again,0,been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again,2,2
118197,6313,this utterly ridiculous shaggy dog story as one,0,this utterly ridiculous shaggy dog story as one,2,2
18975,833,injects freshness and spirit,4,injects freshness and spirit,2,2
118207,6313,energetic and original,4,energetic and original,2,2
118333,6321,one of those movies that 's so bad it starts to become good,1,one of those movies that 's so bad it starts to become good,3,2
118212,6314,"Alas , getting there is not even half the interest .",0,"Alas , getting there is not even half the interest .",2,2
118260,6318,"the edge of your seat , tense with suspense",4,"the edge of your seat , tense with suspense",2,2
118261,6318,"of your seat , tense with suspense",4,"of your seat , tense with suspense",2,2
118262,6318,"your seat , tense with suspense",4,"your seat , tense with suspense",2,2
118285,6319,the movie 's various victimized audience members,0,the movie 's various victimized audience members,2,2
118296,6319,most admirable quality,4,most admirable quality,2,2
118329,6321,"a camp adventure , one of those movies that 's so bad it starts to become good",1,"a camp adventure , one of those movies that 's so bad it starts to become good",3,2
118486,6331,Divine Secrets of the Ya-Ya Sisterhood suffers from a ploddingly melodramatic structure,0,Divine Secrets of the Ya-Ya Sisterhood suffers from a ploddingly melodramatic structure,2,2
18834,826,cheery,4,cheery,2,2
118497,6331,life in the performances,4,life in the performances,2,2
118753,6347,'s hard to stop watching,4,'s hard to stop watching,2,2
118722,6345,makes the heart soar,4,makes the heart soar,2,2
